,Simulated_αA,Recovered_αA,Simulated_αAB,Recovered_αAB,Simulated_αABC,Recovered_αABC,Simulated_αR,Recovered_αR,Simulated_αB,Recovered_αB,Simulated_αC,Recovered_αC,Simulated_αBC,Recovered_αBC,Simulated_αG,Recovered_αG,Simulated_αH,Recovered_αH,Simulated_αJ,Recovered_αJ,Simulated_αK,Recovered_αK,Simulated_αJK,Recovered_αJK,Simulated_αT,Recovered_αT,Simulated_αTJK,Recovered_αTJ,Recovered_αTJK
0,0.746043656436526,0.7461300349559554,0.8173408804738082,0.8174630934600127,0.11633320789478925,0.11629956855048423,0.5560016426853178,0.5562200807912705,0.7177046114045206,0.7176321489168104,0.7791330855594567,0.7791116490840133,0.2771888378831107,0.27731325817863695,0.4787585221315323,0.47847534164835637,0.1774537200197878,0.17738863588408527,0.5138664650032296,0.5139097151108453,0.6207034981293046,0.620745355641714,0.35415414264973943,0.3541607846194873,0.588808426579681,0.5888736674214446,0.38918623125138435,0.702956393131685,0.38897054930811786
1,0.8037531240815733,0.8034967951025067,0.7854161879115615,0.7853552067094313,0.5814985476612878,0.5816914882127618,0.6191692706224723,0.61912083112466,0.485341369563493,0.4855565849529606,0.4827182929536115,0.48261391784231494,0.3946229001306548,0.3946613807489788,0.9554015723626282,0.9554109480972485,0.47971726596008474,0.47974201744645883,0.45171606995618246,0.4515711278385473,0.7013621708455076,0.7015682448991718,0.13079328116861785,0.13083033962936336,0.4476663224494488,0.4480442441724566,0.8659148317366451,0.28428816974387056,0.8661476023406731
2,0.6816918824046901,0.6819142515512386,0.4903486082083789,0.4902521303478836,0.6460815187911957,0.6461644482378855,0.38969855968386946,0.38985102712217723,0.5584509312396779,0.5585782143625246,0.3388348108385548,0.3388612756110181,0.5014319661117708,0.5015398996139556,0.5884211753596696,0.5883109773672831,0.678913110494932,0.6786124320360707,0.6847735259733353,0.6848350683247374,0.3861337838761168,0.3861801516430161,0.3279130734487119,0.3278815828399759,0.8929363663530067,0.8929140398786911,0.8051944348328592,0.5771214243963928,0.8052199399911351
3,0.2098648951289517,0.20975178654580645,0.7244012321243222,0.7244217286401178,0.5781457849415599,0.5783093050239654,0.5604685077184627,0.5603232003893582,0.33557760743112686,0.3356620130064722,0.3722058958554626,0.372173922159024,0.39776510029534334,0.39788506545932173,0.6034106235595348,0.603062279463855,0.38120001001182874,0.3810159939221576,0.5144714646442521,0.5144170639157454,0.570567217884453,0.5704075435949592,0.4059798905342442,0.40598703796827296,0.3760974854839004,0.37601402493780745,0.6036138121903004,0.778192827954438,0.6035372983819487
4,0.4162478882163222,0.41618026058722574,0.6052302449015878,0.605201086930049,0.6006562644775775,0.6007838673607677,0.8472349170078877,0.8473317100735929,0.21923720671325708,0.21929510996046592,0.19366632745643633,0.19376778800146174,0.6509788904357625,0.6510693830811681,0.8083446768056504,0.8080899241176503,0.5350741549948896,0.5347870427688769,0.2489534608001212,0.24912675894702216,0.7368605442487458,0.7369100314509452,0.5612778438403245,0.5614172179731522,0.36531025022621016,0.3652091863071574,0.3054052381062185,0.47782091224572737,0.30548114793546355
5,0.30828438288097804,0.30801874628808307,0.48964728775809335,0.4897204261228236,0.22225604736710494,0.22240221086924788,0.4636619012141866,0.4637564239708469,0.05296417129325711,0.05296117136851931,0.6654193767701115,0.6653668871046657,0.12463118891211437,0.12466894876813102,0.7088260189341647,0.708600471227317,0.6489390521192663,0.6489718889421154,0.09726023531469492,0.09721932842415916,0.1800438548531386,0.18002494393241608,0.935907536609993,0.9357562909574343,0.5957456955462744,0.5955285832519247,0.8395221962307834,0.26597268334557866,0.8394887549877906
6,0.7995926312978798,0.7993758842243365,0.7662463880483059,0.7663605286657595,0.6275938413489434,0.6276455399891877,0.6717883994227171,0.6717025993455641,0.18752881842505756,0.1876586096920761,0.4317743341659447,0.43167918041790593,0.44898600716651554,0.44895089979189295,0.8366958997653643,0.8366306988223291,0.40452796693194965,0.4046034187014923,0.3018078512665267,0.3017263722290054,0.18644590711256703,0.18639764615732068,0.4580034416556039,0.4578186805209028,0.6513121587496293,0.6511564624750421,0.2122780927062474,0.6084611879816755,0.21224475433072482
7,0.4400992677122421,0.44003643043682583,0.4833768558672695,0.48355152159174725,0.7779718648304635,0.7779278289216314,0.42382662780776303,0.4236202930962887,0.7903405656539695,0.7902052226576648,0.7315414260342222,0.7314339802127976,0.7712854996539805,0.7712517454258324,0.6055796501736462,0.6055192511623592,0.5094583717028328,0.5093476038565937,0.350303256032389,0.3503061607813382,0.3092490146718396,0.3093287888246413,0.21249117587495667,0.2125196653975151,0.49009791913966577,0.4899688028225325,0.8937057038711816,0.416127765410394,0.8936559617690913
8,0.3612468515089011,0.3610690434001819,0.5386582296791728,0.5384471135803182,0.3805761300077883,0.38056340081523304,0.1492853465501335,0.14924980150544556,0.868455554334056,0.8683877725045902,0.6777024971115903,0.6778413222679694,0.706654108525986,0.7066201573318495,0.7266173652969639,0.7268251124601601,0.5938512727933398,0.5938548635153321,0.49597851542861066,0.49577503242304605,0.4769349376168603,0.47708787971213706,0.7726733648353551,0.7727440680522347,0.36908951220073366,0.36911838901078076,0.6554430608780112,0.4610644029017625,0.6553160824375367
9,0.7759249081126056,0.7757454556268601,0.43083213496040046,0.43083654095911245,0.30428456102257984,0.30436892089442785,0.35485655290230705,0.3547009969029827,0.22377628727900442,0.22377268939179004,0.7199178376294131,0.7198347497543012,0.3909586183968496,0.3909193949733453,0.3086509058770102,0.30857839595171754,0.5619848000067039,0.5620804593590154,0.4689460404631315,0.4689222717526646,0.8078365888492111,0.8079610794773906,0.7590849288386069,0.7593084940836716,0.773848828226966,0.7740659300251914,0.22949403908674185,0.19577754135026457,0.22958965260428102
10,0.7281186435429682,0.7282041236208197,0.961297352233507,0.9613384580651918,0.33903775132651437,0.33923583828896,0.4810766990314994,0.48147613978420156,0.7362671745189463,0.7363771950173849,0.4084266700794152,0.40833354956628637,0.5694325586765892,0.5694821077099859,0.3416183931261998,0.34181548675409396,0.4236753933696452,0.42404844236533445,0.16479800389793714,0.16467419245223108,0.685750540962454,0.6853813551216581,0.549238252980863,0.5490019958015702,0.824157332898913,0.8242143313715965,0.8104602449185434,0.26641352302822763,0.8103807061399577
11,0.5834336821602157,0.5831926032689583,0.6680095215806675,0.66813997878009,0.3958003948019665,0.3956300784418434,0.4864422219864827,0.48630904852334395,0.26800453303428023,0.26794167107474465,0.3812465435014783,0.381249731495658,0.37945482698577176,0.37948940011995935,0.029043938332901306,0.029045889492866735,0.47823333634181564,0.4782722186993763,0.8291677219989828,0.8291274532529308,0.6079586214042725,0.6080771708674109,0.14701728504261546,0.14708486006825144,0.5214083883829029,0.5216339062169839,0.9444970962168087,0.5332904659171607,0.9444892079576211
12,0.5391351714407002,0.5390844127054897,0.26800221084180087,0.2679748646252969,0.8688383779915575,0.8690758705527737,0.5762171126838244,0.5759249544613443,0.3979895822963253,0.3977499396416796,0.5966735356845013,0.5965749725010908,0.19850402782796306,0.1985516324981293,0.5035669796519049,0.5036940736764223,0.3334766851468515,0.33361747707739114,0.3882778678119193,0.3881912062637157,0.8695435015560581,0.8696130000643013,0.5747748166557132,0.5749424411015512,0.20807535331827212,0.20822066625040267,0.8161320099670774,0.15929093299443758,0.8161689199931131
13,0.4536593347682852,0.45350823741409313,0.4985894250276956,0.498763461995232,0.17475619036697257,0.17472343227193338,0.3125534423474123,0.3126222120920933,0.33496245283341375,0.3351501159593835,0.3451783626771464,0.34528535294129176,0.25337924864714106,0.25349567229306336,0.715720041643613,0.7158966896712202,0.27411272905948864,0.2741867018152235,0.4696889756831772,0.4695021786238673,0.4353345579556264,0.4351733715248891,0.6237400334258212,0.6235830431434857,0.865027319851875,0.8650893335839694,0.5464085557955624,0.4020956072379157,0.5464650645389656
14,0.24192220874167217,0.24187683559820572,0.31490220898842447,0.31479841594693225,0.47573779328579713,0.47594005215018637,0.6924978514170007,0.6926073642083062,0.2801836565342216,0.28019713122371753,0.24831300495184044,0.2484999433812485,0.311447039312563,0.31146963450143766,0.39989479417495266,0.40000090332401184,0.28858813984909426,0.2887887710565016,0.8866376260943793,0.8865360743489396,0.5976453866402639,0.5978980734744077,0.45482136718382277,0.45491781717190544,0.665790790695189,0.6657358666528153,0.5868856967625053,0.5232640117809764,0.5866697925949627
15,0.8131780365855531,0.8134891872634845,0.6644082392169899,0.6643467532187763,0.24768880482831981,0.24770205111522306,0.3018585996866271,0.3017499317391711,0.6820205985709575,0.6820937376573463,0.6010788817354344,0.6010006195555292,0.7869033143601326,0.7868109364590669,0.19096036105878852,0.19094102734717328,0.238103008865329,0.23804151573273366,0.8296684316640208,0.8294681653337891,0.47179256935496433,0.47199581686495296,0.288403354932985,0.28842335007553555,0.6874432953143361,0.6872072298455545,0.4623502230212945,0.21107484879762647,0.46239425720970995
16,0.7088030067241113,0.7086344729703101,0.15337787708391803,0.15333135555534128,0.17823821280062013,0.17819866522632444,0.9488283919088399,0.9485872395897909,0.4679409140450587,0.468306877993946,0.4010828508350902,0.40102303706381326,0.08414651191831488,0.08412265707425035,0.4041606638644205,0.4041121251985328,0.13026011451642389,0.13018696280731562,0.4433266960376058,0.4430978513833095,0.2928055869092626,0.29275676741278106,0.6996693873334261,0.699552666736729,0.5084293545458903,0.5085373187989931,0.608016772951574,0.1959245493262458,0.6081792341505895
17,0.44698855166398,0.4469164093632142,0.5254894005590044,0.5255179553784368,0.5257843103437043,0.5256422546527031,0.5506634590926595,0.5505996821044583,0.22310178441187795,0.2231131819065959,0.22866968067752777,0.22849933667561967,0.27451127575949796,0.2743613068855033,0.24777236405791522,0.2476637384101811,0.6494231127461408,0.6494130479260383,0.5777021462655614,0.5778256123465505,0.8434305634432846,0.8434153243856701,0.2334555030079859,0.233469219015823,0.4134294417873661,0.41371656983654753,0.2623892045672223,0.253628908575262,0.2624196167082353
18,0.5606721844255518,0.5607845323704905,0.7607087320574674,0.7607838969282931,0.47723646872088876,0.47712920416718185,0.8374846865297545,0.8372747614790398,0.27765018161304517,0.2776616959737545,0.824276130897456,0.8240729770075406,0.31801072114880874,0.3179741092377071,0.8275572991650021,0.8276665829960186,0.5360675668364149,0.5360857169887172,0.6966236553862247,0.6966671773593621,0.5470479994776891,0.5470349243434686,0.1371731358109191,0.13716788808823016,0.7007451279021459,0.7009320737321618,0.3080488215724957,0.44548502974374776,0.30814762165623233
19,0.4454469045304747,0.44543672770372333,0.7273206401436144,0.727410815990079,0.09679784658026866,0.09672290068933274,0.6175285740327031,0.617486343714218,0.17469222463054535,0.1746702394325335,0.695002372474019,0.6949333206976892,0.5634555577538809,0.5633915864264638,0.344408055629748,0.3444190491853973,0.16676538088331233,0.16676330863909897,0.3373152527736364,0.33755949455046197,0.3958845837598849,0.3958159360798094,0.9257346873864257,0.9255503365005324,0.14957673812388336,0.14960286459679759,0.38423537034193506,0.6024452079985713,0.3843764099280738
20,0.32519238806157347,0.3252212441626985,0.6395157886405269,0.639704986956315,0.8919566255640085,0.8919195544287708,0.19115444010682345,0.19125956432382585,0.6317808416545148,0.6317018684637848,0.33409176458690365,0.33421577099210725,0.1738796433828483,0.17383868019745366,0.6428013178015788,0.6425915999036405,0.4012067352208228,0.4009678979923782,0.6777069985129086,0.677764857336683,0.009263423306343195,0.009269255584635592,0.6469866326890937,0.6469757043789822,0.5053074524295509,0.5052848612165014,0.5597170227921452,0.4867476599653111,0.5597946603333686
21,0.5393822902450455,0.5396601506489613,0.759128608764137,0.7589243286654724,0.8187728409267708,0.8188450330623129,0.693237818783525,0.6932414552923124,0.6591702352686469,0.6591700814311705,0.13781042263149124,0.13774430017778247,0.35107358359843094,0.35115804311412946,0.7839938411235028,0.7842190449662901,0.0825589992124553,0.08256467805776233,0.13405835337092756,0.1341453297810923,0.7689589222884307,0.7689593330476499,0.4444455004289306,0.44437283580330894,0.80213455285174,0.8021932055099512,0.4017701474177934,0.3203068779511517,0.4018274051329671
22,0.6028068560914935,0.6028723883953323,0.4846998019987402,0.48463231306227633,0.35874535176991607,0.3586992200802055,0.3062963294989921,0.3063717950131646,0.6420052516207949,0.6421028182891884,0.4061166551980385,0.40604959664575346,0.4115371838683599,0.41155638113386533,0.21273013239051647,0.21262674849027452,0.31385128740726653,0.31385162547680745,0.20994873132487624,0.21000373331352828,0.050506237287812214,0.05049192415566356,0.6349919332673195,0.6345366919976873,0.8261134695669812,0.8258442350979622,0.7475064721342318,0.4802481394381228,0.7473284790694408
23,0.4219026343633459,0.4218490116403347,0.6471098077554309,0.6473437228017294,0.31238907868997523,0.31260055384403795,0.2563669807812835,0.2561666125054006,0.5976331957569092,0.5975376439875677,0.1590124283772678,0.15914998123585897,0.1678218093884822,0.1678811704511043,0.4373658781947696,0.4374042302982156,0.9059588241623399,0.9059835266525911,0.3275008548544348,0.32757795576441606,0.45558112322678385,0.45568262698135065,0.4059259024071454,0.4059072065653447,0.7502861657446079,0.750195672476958,0.18852172578420312,0.43633790709357856,0.18842172570114082
24,0.3560411295974465,0.35611761935687164,0.7271392693741834,0.7269210366476455,0.4601856961161766,0.4600717565936129,0.31887736059971616,0.3186326460473472,0.7700158910706443,0.7698824047522067,0.30132937547405186,0.3009779974559307,0.26913840013706414,0.2690882090778631,0.9054172201001052,0.90540161713996,0.25438667716123736,0.2541282402551405,0.4884432484621322,0.48847521053953324,0.07551291868071094,0.07550431934596384,0.5926733243188375,0.5926703773302561,0.3581057288797257,0.3581790805123834,0.09822426024449678,0.6524539166069036,0.09823108143486967
25,0.46324605918788775,0.46346271598360966,0.8361895128547615,0.8361468444980878,0.32981926829794583,0.32985064426515265,0.775978804304739,0.7760600224237224,0.4619919320039445,0.4619307705033563,0.5085111576133152,0.5085996788373538,0.4675588297297557,0.4676324897426965,0.7678014603640199,0.7677267005846481,0.33395780375437095,0.33388148512890603,0.5362234762956342,0.48449289823324326,0.8941787141613571,0.9228170218394952,0.0075317235731701855,0.007930037011142524,0.09011541108934393,0.09009443511266685,0.3777558508008428,0.7556616481537387,0.3994465415337721
26,0.800710864928426,0.8006452851253613,0.8018948416371519,0.801693272564422,0.2386741620548236,0.23870417593573798,0.18507867580236917,0.18506263596505487,0.4810631672822104,0.481220990385169,0.8876476792909103,0.8878605119944072,0.7234442000406077,0.7234311224432545,0.5124496559084494,0.5126658244655156,0.5122427526649275,0.5124058120710804,0.644124252885489,0.6440470580577504,0.05091003147126643,0.05088994501106028,0.4973146130913277,0.49707369904742355,0.8129850588632687,0.81315459251631,0.6838214015574358,0.22168438383327757,0.6837259723470487
27,0.6446757545407399,0.644718237370386,0.612258913678895,0.6121598275906716,0.8658894247795508,0.8658999151326473,0.461013967562714,0.46102928452883135,0.7742823999449654,0.7742617316159119,0.674230623707252,0.6744440518597488,0.8894137924060467,0.8895870241856678,0.6912550018622011,0.6918063369069894,0.7223145334670101,0.7228801497832547,0.6618362144673573,0.6620318106022779,0.9043282886132615,0.9043516214333256,0.7363861004789172,0.7363593534853902,0.5574464577125569,0.5574419132584338,0.9167473012924056,0.2554870547318366,0.9168073004311952
