,Simulated_αA,Recovered_αA,Simulated_αAB,Recovered_αAB,Simulated_αABC,Recovered_αABC,Simulated_αR,Recovered_αR,Simulated_αB,Recovered_αB,Simulated_αC,Recovered_αC,Simulated_αBC,Recovered_αBC,Simulated_αG,Recovered_αG,Simulated_αH,Recovered_αH,Simulated_αJ,Recovered_αJ,Simulated_αK,Recovered_αK,Simulated_αJK,Recovered_αJK,Simulated_αT,Recovered_αT,Simulated_αTJK,Recovered_αTJ,Recovered_αTJK
28,0.09080558059749251,0.09077500651684764,0.5607686998262962,0.5608904968203258,0.39005042371735327,0.3899799391550865,0.5727868686277222,0.5731327130655371,0.6303891262229016,0.6303931598797653,0.7672982887424169,0.7671896555420546,0.7445560101000945,0.7443392494495262,0.4881209280329404,0.4882998803816054,0.12687491675594528,0.12680107060777215,0.5230614394364211,0.5230331585796023,0.5169865529421556,0.5169099825025799,0.3382343882037357,0.33824326758977413,0.8448214524770891,0.8451174516385032,0.7521790142483499,0.4479226470624247,0.7522302753675275
29,0.7026323172593006,0.7025968152754042,0.23420843491199284,0.23422517247814087,0.4150063107134003,0.4149576158737526,0.45805792815608876,0.4582191348291175,0.4054829795067447,0.4055576080120769,0.44432433756735135,0.44424698357450854,0.4001571737864929,0.4002251115960131,0.07606180495505742,0.0759971051639911,0.6167305936584844,0.6166636044537934,0.8120850730057108,0.8121825802341012,0.5336794275036256,0.5337396848227016,0.8373838324484386,0.8374284436808455,0.6459607449856567,0.6458813387899375,0.24233330987101742,0.5317439653759765,0.24239146685026117
30,0.7491566803975598,0.7493832776706143,0.5855851899008587,0.5853903527337311,0.5802562617925311,0.5804047010942159,0.9379681899928083,0.9378995665567623,0.4897827565861008,0.48999235118075934,0.5632214076633951,0.5628854893424365,0.10468235270620453,0.10466202429536063,0.16023064681685764,0.1601275877137909,0.20256246846058962,0.20255182708506989,0.14843447409318053,0.1483133523551546,0.16495436904051106,0.16497648689525107,0.8683801176299265,0.8685727670506262,0.8891622492432903,0.8892625719544767,0.6775629499054631,0.5418485674560622,0.6774166544832614
31,0.7405936532970145,0.7404702378527699,0.09669371976140552,0.0966861530579957,0.17604091338432035,0.17601216570647268,0.646985500174194,0.647094416158462,0.5260921704510105,0.5262743346997034,0.6809953654682517,0.6809510794763893,0.46925980882950985,0.46918497994706904,0.44000265977227626,0.4398542118207788,0.37247824566131754,0.37239000250813625,0.6836109189045334,0.6834829290712098,0.3559321967524244,0.3558303743045265,0.5497196641030256,0.5497798012042728,0.6644161792374396,0.6642999122909788,0.7789723906139164,0.3720654259296193,0.7790997602418839
32,0.6852216467519731,0.6856351891036299,0.26648249435335103,0.2665233865515728,0.043182295401963514,0.04317169541806168,0.7032375628771532,0.7030615118701584,0.4781793151574723,0.4780704108036883,0.6948200473829557,0.6951879801824462,0.6118292426164679,0.6120036402828645,0.35683593496968213,0.3568019046109713,0.6364074633814812,0.6363775678599344,0.5940445287390823,0.5939878405638293,0.08415470612600918,0.08413549398360849,0.587359182293877,0.5872717804025284,0.6375450105198759,0.6374713033471412,0.4158996753265259,0.6682575323617702,0.41604275135012025
33,0.5712014506635048,0.5711463321788768,0.4376862328914749,0.43794364485121856,0.12814733063031117,0.1280546475265907,0.5958652848726865,0.5957273524910395,0.40125320193285835,0.40116596274596394,0.9087650406384884,0.9088665458608559,0.6764120206520616,0.6765656611152749,0.2251713757828898,0.22517481508499998,0.7194927064073955,0.719455332312639,0.7496897617546279,0.7498422681466186,0.7335325952630167,0.73342748849091,0.33074188635682233,0.3307276430517293,0.7151144444823861,0.7152903924257161,0.7121664465782134,0.7568327070643386,0.7120066794228136
34,0.4905324780745408,0.49083200209663025,0.6659988457794497,0.6660206524713989,0.31498406502596743,0.3150843080874802,0.6275805975062199,0.627630632106013,0.3183224618807096,0.31828607283945903,0.46769702265425755,0.467596572119727,0.140518175922864,0.1405338417613053,0.23547413987549778,0.23554647530733339,0.418196055386422,0.41813743120453306,0.7174339764460326,0.717540712749327,0.45384803221066744,0.4538350299585355,0.2740041405554886,0.2739319923574148,0.7010296420401703,0.7014355147291456,0.6608128292216475,0.4151646799833041,0.6606422778627776
35,0.3190480618984949,0.31926134048653426,0.6389537757160765,0.6389898485242191,0.6556688565427957,0.6557663267765353,0.4185898675785864,0.41880469521471325,0.2750913143827031,0.27500512731730486,0.44437004173780625,0.44419774235202103,0.3443131057032255,0.3443857754847606,0.44679766125827575,0.44688586770205374,0.3082836818476374,0.3083423488732856,0.6375010473687426,0.6374814240093171,0.6528574558043503,0.6527709246457291,0.6642839971610828,0.6642583306826436,0.8150148014684376,0.8150348992864817,0.5571603786650204,0.2927752858711812,0.557275978827741
36,0.8474952503806027,0.8476041309909015,0.5043062800217388,0.5040796936339716,0.43922221182579846,0.43921157807632166,0.2484997064764976,0.2485181857110841,0.627697164773845,0.6274741519028144,0.8755965702079135,0.875539923297777,0.293813760213383,0.2937725959435822,0.3097291324210415,0.309602347081436,0.698450785410304,0.6983031442643874,0.511621140514757,0.5117003558627518,0.6414045706962275,0.6414483969141213,0.554071176414712,0.5540294640300764,0.4734102921981462,0.4734686379077759,0.6983336776340047,0.5396068347778887,0.6983690258015435
37,0.7753502962058912,0.7752268509157535,0.7398313548588621,0.739734408523038,0.4601267512153573,0.45994847793871685,0.7787168562863238,0.7785129451468444,0.19089780708187595,0.1909880194021861,0.6816868337142103,0.6819507509034917,0.2732243856332438,0.27321068049311004,0.46488110601220184,0.46467261659052234,0.514802092915957,0.5141184971810137,0.6426198778649689,0.6426541441499899,0.49699740592544916,0.49720142585729077,0.1013482989011603,0.10133559666481853,0.8527018716166708,0.8526213837759756,0.23072801097072174,0.3635578530470829,0.23088467071952526
38,0.7534683024307738,0.7534554018896255,0.9215611757410492,0.9215078879484679,0.1521467385775974,0.15216815811179524,0.7514934548085489,0.7516218803291491,0.5104711473155423,0.5106832338715006,0.8216372464874485,0.8216347220164214,0.7648474332208495,0.7647822722460201,0.26686527920314396,0.26687467380998153,0.7288985994712971,0.7291104352638799,0.24506980087417496,0.2450868332637048,0.6620087061761061,0.6620235765279443,0.2350050400160728,0.23496009901318451,0.6558359628949855,0.6559011038538778,0.5527293109785986,0.48127017735203576,0.5528707138480369
39,0.6081211505743401,0.6081494835612578,0.7192666616899934,0.719209179432582,0.3471724835308605,0.3470897687281489,0.071148139676607,0.07115034145336215,0.29859748061453323,0.2986360410618603,0.35226800832057825,0.35217478004927794,0.7172677931046696,0.7172532417358348,0.5434700399368296,0.5438443227046811,0.2018009429870733,0.20190495427265942,0.20310923905227066,0.20298443459876642,0.40481305438531273,0.404918449804059,0.3802069694300671,0.38041693182225444,0.49897975781982673,0.4992482139973451,0.2489788198944154,0.3970648274642066,0.24901097786739945
40,0.4375642885018992,0.4376376526513227,0.1782019889833979,0.17825477120102104,0.15447413449352,0.1544701914359811,0.8483507409654367,0.8483586545970409,0.47988410423445005,0.47991680718304236,0.6240209843623158,0.6242462964461718,0.3360048307330495,0.33606082127719666,0.6291867076614783,0.6291481253049436,0.478634318874014,0.4787239687974592,0.1221260050834597,0.12205826663427496,0.3402945755436072,0.34038202201969037,0.3993208918071574,0.3994250634086948,0.5984424434321406,0.5986484007988802,0.41416421929697583,0.5907423396122374,0.4139967612374261
41,0.5046955067949902,0.5050019035483512,0.1703237785029184,0.1703946343996169,0.9387947225351739,0.9385759576235629,0.19084843533936524,0.19094159821047849,0.9309597191857356,0.9309853558799879,0.7672154621206254,0.7672793529258622,0.2963610871158123,0.2963232288619419,0.7066406897857923,0.7065390093444003,0.6313989680490447,0.6312736886294661,0.5439839867868529,0.5440012885577811,0.3476959950125608,0.3475414131364411,0.3204253471387039,0.32039804704979175,0.7282558707173049,0.7280558054913642,0.20387483170579548,0.5995416574499721,0.20374650953627615
42,0.09116994504968412,0.0912212445367902,0.7567315663042107,0.7566504231216854,0.46275995115622076,0.46268741072196257,0.3890581355530693,0.38917987842088686,0.3481583047724982,0.34819506120819815,0.6215908354383882,0.6214493807481548,0.6862661975011193,0.6862265519936434,0.21377466249770818,0.21382846852249554,0.37053994529286133,0.370729212647302,0.7153288261537931,0.7154396887290091,0.7080698678307754,0.7082219923829046,0.6682500099064255,0.6683646307143557,0.5953092537081054,0.5953769220209107,0.11974299657248787,0.6618078083541159,0.1197395494561629
43,0.3604386411608232,0.3604095263237859,0.04094931858360067,0.040956241569663106,0.27995827817292973,0.2799730432041159,0.582097493769435,0.5822987373265953,0.6986994912930903,0.6989923850700467,0.5419632399881006,0.541855935435967,0.42367211102273783,0.42365995952192,0.6125475156792215,0.6128514250150822,0.20003424483136834,0.20028942864494173,0.2968148994657365,0.2967345053506109,0.8230934414688468,0.8232525934856383,0.7705987935801794,0.7708025438275261,0.06602899228159748,0.06597948465231855,0.279283265037338,0.6981701390102966,0.27922420718063745
44,0.6728838292324133,0.6729085683901195,0.3097110990595738,0.3096513313688328,0.6289864209959626,0.6290463609250051,0.5436728261432866,0.5436347847744647,0.050248861802627325,0.05028097232277098,0.48773967894834397,0.4879550191227012,0.6369097330963908,0.6370080225747375,0.040127756408040435,0.04013142321910314,0.5792742227132687,0.5796090237653128,0.5487300206039059,0.549035251883502,0.8201593448634195,0.8198729280863224,0.6773961685153851,0.6771891104670299,0.3668618570449769,0.3670722605858044,0.0956880990122312,0.09235356234228674,0.09571010860114003
45,0.8926417461752169,0.8926750924395666,0.29811419148423374,0.2980106751700206,0.2529176930423702,0.25295817743929333,0.448494530867332,0.448414505527766,0.5542992621082505,0.5543467614579397,0.2689429924187529,0.2689247932684391,0.23325879140185948,0.23329710515368804,0.9328363068905968,0.9327556024107776,0.7484330176186252,0.7481541491793483,0.43570507633559186,0.43572413379840963,0.3836828395300628,0.38339516954117514,0.7537353850712153,0.7535115086918863,0.9293217298734182,0.9293420218012709,0.08032209642037562,0.9302403222886968,0.08028565716673292
46,0.21596260777338366,0.21593276505290623,0.5170946542168545,0.5170662795313635,0.17441278877897337,0.17445178889868498,0.7388604810214474,0.738920663294132,0.15692538878680976,0.15703205002113246,0.3727711884566412,0.3726055330320545,0.3634414167169526,0.3634801008126951,0.4050224115368531,0.4048773492848121,0.49781259274610973,0.49782468240437644,0.42114874681803377,0.42121233670100056,0.5206498991996453,0.5207044798221436,0.55619639562833,0.5561685490546713,0.5198056416407026,0.5196444583107773,0.7779074762737099,0.22764790652999894,0.7779001314727986
47,0.26978079054106907,0.2696508520916432,0.6523080219599705,0.6522087718566716,0.8553364680809762,0.8552548346162958,0.4053094424314221,0.4053123172215047,0.218984404031291,0.21883074967502453,0.6221164761531784,0.622017355141012,0.45936608268772916,0.45944363582680153,0.5949108054827085,0.5950910335471207,0.7702132063402796,0.7702659503805346,0.7780625869306065,0.7781464235029589,0.5492604859704214,0.5493288987833598,0.3656217356265275,0.3655272001617504,0.3995631265230725,0.3996347317265512,0.42542108555232405,0.3722390983291175,0.4252733109124226
48,0.3829375020863567,0.38276782814623816,0.38399385725572677,0.3838381624909897,0.7676655322828045,0.7676964079085081,0.8005961216496827,0.8003920083914645,0.47611379786527175,0.4761395529667718,0.6219560090087932,0.6222478170256452,0.22710308958673078,0.22709205021648907,0.4336414053097818,0.43360672883882023,0.1770550308965703,0.17717125440284204,0.3281596542023751,0.3280764511424922,0.3788913741507686,0.37889845163531344,0.46224524959762364,0.46242141269234655,0.7927229931678763,0.7930065465281334,0.2784253788221942,0.22199421708510186,0.27833957133547177
49,0.16287770461372694,0.16289644269550893,0.6548707482508589,0.6549540899279203,0.6829763272552372,0.6831341668429233,0.2373616552792051,0.2375427511689392,0.8458188850938655,0.845709322241637,0.05787848651588467,0.057913185901739314,0.4017958412600771,0.4017892132799153,0.25010427342942987,0.2501327779990416,0.7516738764587233,0.7517270973874072,0.6705445384956189,0.6705854188280708,0.3078094578967809,0.3077502462890678,0.40673374639634,0.40662273511542074,0.14152740722378418,0.14148020132290762,0.4926526052289996,0.2500778293669083,0.4924335459457071
50,0.6018995510729904,0.6021022397037051,0.38387307881510896,0.3838695534235198,0.4655588232788675,0.46552397254512073,0.3710064519818046,0.37089651403737234,0.8607485766635339,0.8607540984714601,0.057358937590349504,0.05735371350167937,0.4160190021539884,0.4158726475592763,0.4761564323080234,0.47635022203054594,0.8433408447284219,0.843249072417489,0.5210071566372325,0.521170018203378,0.40657042940774946,0.4062408550289015,0.30916785986389655,0.30905399053177585,0.490808139128028,0.4910446369051416,0.40425950199909794,0.5496321065326457,0.4042974318368361
51,0.36220846790076594,0.36229919743552047,0.6784092510575126,0.6783371895680692,0.37682100872660224,0.3766358591634429,0.8588829842596063,0.8587108580474024,0.19520952730591906,0.19519913341843959,0.4630463101482718,0.46290283907570196,0.7543807157269908,0.7543522718286767,0.3156530602154558,0.31582222486764444,0.266262350544425,0.26633867364259883,0.1353320500048923,0.13520150271819018,0.4675861159159155,0.46781893912254535,0.22274349354561682,0.2226560344393459,0.7351910068852483,0.7351624419889363,0.4173644639244752,0.5067774859099791,0.417367736139337
52,0.3268747014099932,0.326998329299364,0.5074236091339307,0.5072466662978318,0.5060007332680567,0.5060726544631107,0.44922341859176373,0.44937276716075164,0.8604418868104202,0.8604164014560858,0.5866924520887773,0.586905142986998,0.47060839790087117,0.47064357124614437,0.9173967529338082,0.9175021602227427,0.8295429255724736,0.8295873035736201,0.7200283239527052,0.720006867691893,0.6687276064094343,0.668796303822706,0.6455745482569394,0.6455613031493654,0.7231567721313513,0.723325040502873,0.48300476284867744,0.5398680850633056,0.4829535093510896
53,0.6511458180005556,0.65142398839072,0.7291356963798965,0.7293427757554409,0.19945694295509767,0.19946704359715087,0.47363877501679474,0.4737297252378297,0.28539428776891423,0.28543935683811467,0.6035500704604114,0.603687442159596,0.4818079954125494,0.4817769140779709,0.18252206092447978,0.18260196819345073,0.7857981147218124,0.7859687215541747,0.4023029377169378,0.40224161266825914,0.7737982138689536,0.773766701921235,0.7553334444000992,0.7553583576745352,0.29868969177101745,0.2986474175543238,0.22204716606812902,0.037477282113123775,0.22215767462864047
54,0.6309790687024621,0.6311942441143277,0.6411919532445488,0.6411225473502076,0.15635899703368986,0.1563695468925386,0.9420292371266209,0.9419171962222892,0.33809751974060853,0.3379278127463036,0.9279694690851638,0.9278200628922915,0.6170647971939697,0.6168614940696163,0.6283102141063113,0.6283174237116123,0.888285908867627,0.8883076514204035,0.6984184466832258,0.6983222534924587,0.37551418660495406,0.3756216712796952,0.4504144562389336,0.45043065699737844,0.3103888575252284,0.3105422199910568,0.6932006233099675,0.5433674437870167,0.6931145855966068
55,0.11142337038234447,0.11141762219798015,0.24912343045071256,0.24913443829348836,0.5584920389867167,0.5584384618253624,0.42544504688710877,0.42550542236358185,0.5386945996570486,0.5386094773329301,0.4571321046094921,0.4570994010462304,0.49844428682868214,0.49836291131683985,0.6716170894181904,0.6717442712491205,0.7784049654380567,0.7785085871468461,0.2920377032047609,0.29203118928882643,0.4426497498739521,0.44270115324421666,0.7948282734806897,0.7949083217961049,0.7359976686244336,0.735841553536201,0.30003049758400724,0.7510106550565284,0.29999438385327865
56,0.1344453523837501,0.1344623763500188,0.6955619653664966,0.695546468553633,0.19171980849124642,0.19168936818765042,0.3776965591622507,0.377962552472065,0.3238068101717776,0.32375521884201097,0.7139352996473067,0.7139991051889892,0.5866325670653348,0.5867260168908882,0.33570143817589726,0.33559524617636827,0.5063666532633025,0.5061566689435684,0.6931083058669787,0.6932837602378947,0.44667495015503467,0.4467346375303437,0.2873275611474258,0.28735985631101946,0.16256087103596345,0.1625774970290636,0.6563945228741734,0.1344903608635164,0.6562454871107889
57,0.33327504261671637,0.3329795071383858,0.7061776726493184,0.7062516965435003,0.5010207766348531,0.5010517547666097,0.6225378330379642,0.6222930712766448,0.6788958273726118,0.6789774234268391,0.5457968387009972,0.5457518625965386,0.8263910574880392,0.8263197892559857,0.25967656280568535,0.25967215220616535,0.7279420307182437,0.7277199811117789,0.44714694064622457,0.4472756380375756,0.10889100147566841,0.10886721966855264,0.11908361295953877,0.11899397747216119,0.34656861227195845,0.3469010839052328,0.8418703778952148,0.25975113029660246,0.8419208540683092
